AGM4PCP,0,999999
AGM4PCPpp,0,999999
AGM4PH,0,999999
AGM4Pt2pp,0,999999
AGMH,0,999999
AGMHE,0,999999
AGMT,0,999999
AGMt2pp,0,999999
AGMtex,-999999,999999
AGPAT120,0,999999
AGPAT140,0,999999
AGPAT141,0,999999
AGPAT160,0,999999
AGPAT161,0,999999
AGPAT180,0,999999
AGPAT181,0,999999
AGPR,-999999,999999
AGt3,0,999999
AHCYSNS,0,999999
AICART,-999999,999999
AIRC2,0,999999
AIRC3,-999999,999999
AKGDH,0,999999
AKGt2rpp,-999999,999999
AKGtex,-999999,999999
ALAALAD,0,999999
ALAALAabcpp,0,999999
ALAALAr,-999999,999999
ALAALAtex,-999999,999999
ALAGLUE,-999999,999999
ALAR,-999999,999999
ALATA_D2,0,999999
ALATA_L,-999999,999999
ALATA_L2,0,999999
ALATRS,0,999999
ALAabcpp,0,999999
ALAt2pp,0,999999
ALAt4pp,0,999999
ALAtex,-999999,999999
ALCD19,-999999,999999
ALCD2x,-999999,999999
ALDD19xr,0,999999
ALDD2x,0,999999
ALDD2y,0,999999
ALDD3y,0,999999
ALDD4,0,999999
ALLK,0,999999
ALLPI,-999999,999999
ALLTAMH,0,999999
ALLTN,0,999999
ALLTNt2rpp,-999999,999999
ALLTNtex,-999999,999999
ALLULPE,-999999,999999
ALLabcpp,0,999999
ALLtex,-999999,999999
ALPATE160pp,0,999999
ALPATG160pp,0,999999
ALR2,0,999999
ALR4x,0,999999
ALTRH,0,999999
AM3PA,0,999999
AM4PA,0,999999
AM4PCP,0,999999
AMALT1,0,999999
AMALT2,0,999999
AMALT3,0,999999
AMALT4,0,999999
AMANAPEr,-999999,999999
AMANK,0,999999
AMAOTr,-999999,999999
AMMQLT8,0,999999
AMPMS2,0,999999
AMPN,0,999999
AMPTASECG,0,999999
AMPTASEPG,0,999999
AMPtex,-999999,999999
ANHGMtex,-999999,999999
ANHMK,0,999999
ANPRT,0,999999
ANS,0,999999
AOBUTDs,0,999999
AOXSr,-999999,999999
AP4AH,0,999999
AP5AH,0,999999
APRAUR,0,999999
ARAI,-999999,999999
ARBTNR1,0,999999
ARBTNR2,0,999999
ARBTNR3,0,999999
ARBTNabcpp,0,999999
ARBTNexs,0,999999
ARBTNtex,0,999999
ARBTNtonex,0,999999
ARBTNtpp,0,999999
ARBabcpp,0,999999
ARBt2rpp,-999999,999999
ARBt3ipp,0,999999
ARBtex,-999999,999999
ARGAGMt7pp,-999999,999999
ARGDC,0,999999
ARGDCpp,0,999999
ARGORNt7pp,-999999,999999
ARGSL,-999999,999999
ARGSS,0,999999
ARGTRS,0,999999
ARGabcpp,0,999999
ARGt3pp,0,999999
ARGtex,-999999,999999
ASAD,-999999,999999
ASCBPL,0,999999
ASCBptspp,0,999999
ASCBtex,-999999,999999
ASNN,0,999999
ASNNpp,0,999999
ASNS1,0,999999
ASNS2,0,999999
ASNTRS,0,999999
ASNabcpp,0,999999
ASNt2rpp,-999999,999999
ASNtex,-999999,999999
ASO3t8pp,0,999999
ASO3tex,-999999,999999
ASP1DC,0,999999
ASPCT,0,999999
ASPK,-999999,999999
ASPO3,0,999999
ASPO4,0,999999
ASPO5,0,999999
ASPO6,0,999999
ASPT,0,999999
ASPTA,-999999,999999
ASPTRS,0,999999
ASPabcpp,0,999999
ASPt2_2pp,0,999999
ASPt2_3pp,0,999999
ASPt2pp,0,999999
ASPtex,-999999,999999
ASR,0,999999
AST,0,999999
ATHRDHr,-999999,999999
ATPHs,0,999999
ATPM,8.39,8.39
ATPPRT,0,999999
ATPS4rpp,-999999,999999
BALAt2pp,0,999999
BALAtex,-999999,999999
BETALDHx,0,999999
BETALDHy,0,999999
BPNT,0,999999
BSORx,0,999999
BSORy,0,999999
BTS4,0,999999
BUTCT,0,999999
BUTSO3abcpp,0,999999
BUTSO3tex,-999999,999999
BUTt2rpp,-999999,999999
BUTtex,-999999,999999
CA2t3pp,0,999999
CA2tex,-999999,999999
CADVtpp,0,999999
CAT,0,0
CAt6pp,-999999,999999
CBIAT,-999999,999999
CBItonex,0,999999
CBIuabcpp,0,999999
CBL1abcpp,0,999999
CBL1tonex,0,999999
CBLAT,-999999,999999
CBMKr,-999999,999999
CBPS,0,999999
CD2abcpp,0,999999
CD2t3pp,0,999999
CD2tex,-999999,999999
CD2tpp,0,999999
CDAPPA120,0,999999
CDAPPA140,0,999999
CDAPPA141,0,999999
CDAPPA160,0,999999
CDAPPA161,0,999999
CDAPPA180,0,999999
CDAPPA181,0,999999
CDPMEK,0,999999
CFAS160E,0,999999
CFAS160G,0,999999
CFAS180E,0,999999
CFAS180G,0,999999
CGLYabcpp,0,999999
CGLYtex,-999999,999999
CHLabcpp,0,999999
CHLt2pp,0,999999
CHLtex,-999999,999999
CHORM,0,999999
CHORS,0,999999
CHRPL,0,999999
CINNDO,0,999999
CITL,0,999999
CITt7pp,0,999999
CITtex,-999999,999999
CLIPAtex,0,999999
CLPNH120pp,0,999999
CLPNH140pp,0,999999
CLPNH141pp,0,999999
CLPNH160pp,0,999999
CLPNH161pp,0,999999
CLPNH180pp,0,999999
CLPNH181pp,0,999999
CLPNS120pp,-999999,999999
CLPNS140pp,-999999,999999
CLPNS141pp,-999999,999999
CLPNS160pp,-999999,999999
CLPNS161pp,-999999,999999
CLPNS180pp,-999999,999999
CLPNS181pp,-999999,999999
CLt3_2pp,0,999999
CLtex,-999999,999999
CMPN,0,999999
CMPtex,-999999,999999
CO2tex,-999999,999999
CO2tpp,-999999,999999
COBALT2abcpp,0,999999
COBALT2t3pp,0,999999
COBALT2tex,-999999,999999
COBALT2tpp,0,999999
COLIPAabcpp,0,999999
COLIPAtex,0,999999
CPGNR1,0,999999
CPGNR2,0,999999
CPGNR3,0,999999
CPGNUtex,0,999999
CPGNUtpp,0,999999
CPGNabcpp,0,999999
CPGNexs,0,999999
CPGNtonex,0,999999
CPPPGO,0,999999
CPPPGO2,0,999999
CRNBTCT,-999999,999999
CRNCAL2,0,999999
CRNCAR,-999999,999999
CRNCBCT,-999999,999999
CRNCDH,-999999,999999
CRNDCAL2,0,999999
CRNDabcpp,0,999999
CRNDt2rpp,-999999,999999
CRNabcpp,0,999999
CRNt2rpp,-999999,999999
CRNt7pp,0,999999
CRNt8pp,0,999999
CRNtex,-999999,999999
CS,0,999999
CSND,0,999999
CSNt2pp,0,999999
CSNtex,-999999,999999
CTBTCAL2,0,999999
CTBTabcpp,0,999999
CTBTt2rpp,-999999,999999
CTPS2,0,999999
CU1Opp,0,999999
CU1abcpp,0,999999
CU2abcpp,0,999999
CU2tex,-999999,999999
CU2tpp,0,999999
CUt3,0,999999
CUtex,-999999,999999
CYANST,0,999999
CYANSTpp,0,999999
CYANtex,-999999,999999
CYNTAH,0,999999
CYNTt2pp,0,999999
CYNTtex,-999999,999999
CYSDDS,0,999999
CYSDS,0,999999
CYSDabcpp,0,999999
CYSDtex,-999999,999999
CYSS,0,999999
CYSSADS,0,999999
CYSTL,0,999999
CYSTRS,0,999999
CYSabc2pp,0,999999
CYSabcpp,0,999999
CYStex,-999999,999999
CYStpp,0,999999
CYTBD2pp,0,999999
CYTBDpp,0,999999
CYTBO3_4pp,0,999999
CYTD,0,999999
CYTDH,0,999999
CYTDK2,0,999999
CYTDt2pp_copy1,0,999999
CYTDt2pp_copy2,-999999,999999
CYTDtex,-999999,999999
CYTK1,-999999,999999
CYTK2,-999999,999999
DAAD,0,999999
DADA,0,999999
DADK,-999999,999999
DADNt2pp,0,999999
DADNtex,-999999,999999
DAGK120,0,999999
DAGK140,0,999999
DAGK141,0,999999
DAGK160,0,999999
DAGK161,0,999999
DAGK180,0,999999
DAGK181,0,999999
DALAt2pp,0,999999
DALAtex,-999999,999999
DAMPtex,-999999,999999
DAPAL,0,999999
DAPDC,0,999999
DAPE,-999999,999999
DAPabcpp,0,999999
DAPtex,-999999,999999
DASYN120,0,999999
DASYN140,0,999999
DASYN141,0,999999
DASYN160,0,999999
DASYN161,0,999999
DASYN180,0,999999
DASYN181,0,999999
DATPHs,0,999999
DB4PS,0,999999
DBTS,0,999999
DCAtex,-999999,999999
DCMPtex,-999999,999999
DCTPD,0,999999
DCYTD,0,999999
DCYTt2pp,0,999999
DCYTtex,-999999,999999
DDCAtexi,0,999999
DDGALK,0,999999
DDGLCNt2rpp,-999999,999999
DDGLCNtex,-999999,999999
DDGLK,0,999999
DDPA,0,999999
DDPGALA,-999999,999999
DGK1,-999999,999999
DGMPtex,-999999,999999
DGSNt2pp,0,999999
DGSNtex,-999999,999999
DHAD1,0,999999
DHAD2,0,999999
DHAPT,0,999999
DHAtex,-999999,999999
DHAtpp,-999999,999999
DHBD,-999999,999999
DHBS,0,999999
DHBSH,0,999999
DHCIND,0,999999
DHCINDO,0,999999
DHDPRy,0,999999
DHDPS,0,999999
DHFR,-999999,999999
DHFS,0,999999
DHNAOT4,0,999999
DHNPA2r,0,999999
DHORD2,0,999999
DHORD5,0,999999
DHORTS,-999999,999999
DHPPD,0,999999
DHPPDA2,0,999999
DHPS2,0,999999
DHPTDCs,0,999999
DHPTPE,-999999,999999
DHQS,0,999999
DHQTi,0,999999
DIMPtex,-999999,999999
DINSt2pp,0,999999
DINStex,-999999,999999
DKGLCNR1,0,999999
DKGLCNR2x,0,999999
DKGLCNR2y,0,999999
DKMPPD,0,999999
DKMPPD3,0,999999
DMATT,0,999999
DMPPS,0,999999
DMQMT,0,999999
DMSOR1,0,999999
DMSOR1pp,0,999999
DMSOR2,0,999999
DMSOR2pp,0,999999
DMSOtex,-999999,999999
DMStex,-999999,999999
DM_4hba_c,0,999999
DM_5drib_c,0,999999
DM_aacald_c,0,999999
DM_hmfurn_c,0,999999
DM_oxam_c,0,999999
DNMPPA,0,999999
DNTPPA,0,999999
DOGULNR,0,999999
DOPAtex,-999999,999999
DPCOAK,0,999999
DPR,0,999999
DRPA,0,999999
DSBAO1,0,999999
DSBAO2,0,999999
DSBCGT,0,999999
DSBDR,0,999999
DSBGGT,0,999999
DSERDHr,-999999,999999
DSERt2pp,0,999999
DSERtex,-999999,999999
DTMPK,-999999,999999
DTMPtex,-999999,999999
DUMPtex,-999999,999999
DURIK1,0,999999
DURIPP,-999999,999999
DURIt2pp,0,999999
DURItex,-999999,999999
DUTPDP,0,999999
DXPRIi,0,999999
DXPS,0,999999
DXYLK,0,999999
D_LACt2pp,-999999,999999
D_LACtex,-999999,999999
E4PD,-999999,999999
EAR100x,0,999999
EAR100y,0,999999
EAR120x,0,999999
EAR120y,0,999999
EAR121x,0,999999
EAR121y,0,999999
EAR140x,0,999999
EAR140y,0,999999
EAR141x,0,999999
EAR141y,0,999999
EAR160x,0,999999
EAR160y,0,999999
EAR161x,0,999999
EAR161y,0,999999
EAR180x,0,999999
EAR180y,0,999999
EAR181x,0,999999
EAR181y,0,999999
EAR40x,0,999999
EAR40y,0,999999
EAR60x,0,999999
EAR60y,0,999999
EAR80x,0,999999
EAR80y,0,999999
ECA4COLIPAtex,0,999999
ECA4OALpp,0,999999
ECAP1pp,0,999999
ECAP2pp,0,999999
ECAP3pp,0,999999
ECAtpp,0,999999
ECOAH1,-999999,999999
ECOAH2,-999999,999999
ECOAH3,-999999,999999
ECOAH4,-999999,999999
ECOAH5,-999999,999999
ECOAH6,-999999,999999
ECOAH7,-999999,999999
ECOAH8,-999999,999999
EDA,0,999999
EDD,0,999999
EDTXS1,0,999999
EDTXS2,0,999999
EDTXS3,0,999999
EDTXS4,0,999999
ENLIPAtex,0,999999
ENO,-999999,999999
ENTCS,0,999999
ENTERES,0,999999
ENTERES2,0,999999
ETHAAL,0,999999
ETHAt2pp,0,999999
ETHAtex,-999999,999999
ETHSO3abcpp,0,999999
ETHSO3tex,-999999,999999
ETOHt2rpp,-999999,999999
ETOHtex,-999999,999999
EX_12ppd__R_e,0,999999
EX_12ppd__S_e,0,999999
EX_14glucan_e,0,999999
EX_15dap_e,0,999999
EX_23camp_e,0,999999
EX_23ccmp_e,0,999999
EX_23cgmp_e,0,999999
EX_23cump_e,0,999999
EX_23dappa_e,0,999999
EX_26dap__M_e,0,999999
EX_2ddglcn_e,0,999999
EX_34dhpac_e,0,999999
EX_3amp_e,0,999999
EX_3cmp_e,0,999999
EX_3gmp_e,0,999999
EX_3hcinnm_e,0,999999
EX_3hpppn_e,0,999999
EX_3ump_e,0,999999
EX_4abut_e,0,999999
EX_4hoxpacd_e,0,999999
EX_5dglcn_e,0,999999
EX_LalaDgluMdapDala_e,0,999999
EX_LalaDgluMdap_e,0,999999
EX_ac_e,0,999999
EX_acac_e,0,999999
EX_acald_e,0,999999
EX_acgal1p_e,0,999999
EX_acgal_e,0,999999
EX_acgam1p_e,0,999999
EX_acgam_e,0,999999
EX_acmana_e,0,999999
EX_acmum_e,0,999999
EX_acnam_e,0,999999
EX_acolipa_e,0,999999
EX_acser_e,0,999999
EX_ade_e,0,999999
EX_adn_e,0,999999
EX_adocbl_e,0,999999
EX_ag_e,0,999999
EX_agm_e,0,999999
EX_akg_e,0,999999
EX_ala_B_e,0,999999
EX_ala__D_e,0,999999
EX_ala__L_e,0,999999
EX_alaala_e,0,999999
EX_all__D_e,0,999999
EX_alltn_e,0,999999
EX_amp_e,0,999999
EX_anhgm_e,0,999999
EX_arab__L_e,0,999999
EX_arbtn_e,0,999999
EX_arbtn_fe3_e,0,999999
EX_arg__L_e,0,999999
EX_ascb__L_e,0,999999
EX_asn__L_e,0,999999
EX_aso3_e,0,999999
EX_asp__L_e,0,999999
EX_but_e,0,999999
EX_butso3_e,0,999999
EX_ca2_e,-999999,999999
EX_cbi_e,0,999999
EX_cbl1_e,-0.01,999999
EX_cd2_e,0,999999
EX_cgly_e,0,999999
EX_chol_e,0,999999
EX_cit_e,0,999999
EX_cl_e,-999999,999999
EX_cmp_e,0,999999
EX_co2_e,-999999,999999
EX_cobalt2_e,-999999,999999
EX_colipa_e,0,999999
EX_cpgn_e,0,999999
EX_cpgn_un_e,0,999999
EX_crn_e,0,999999
EX_csn_e,0,999999
EX_cu2_e,-999999,999999
EX_cu_e,0,999999
EX_cyan_e,0,999999
EX_cynt_e,0,999999
EX_cys__D_e,0,999999
EX_cys__L_e,0,999999
EX_cytd_e,0,999999
EX_dad_2_e,0,999999
EX_damp_e,0,999999
EX_dca_e,0,999999
EX_dcmp_e,0,999999
EX_dcyt_e,0,999999
EX_ddca_e,0,999999
EX_dgmp_e,0,999999
EX_dgsn_e,0,999999
EX_dha_e,0,999999
EX_dimp_e,0,999999
EX_din_e,0,999999
EX_dms_e,0,999999
EX_dmso_e,0,999999
EX_dopa_e,0,999999
EX_dtmp_e,0,999999
EX_dump_e,0,999999
EX_duri_e,0,999999
EX_eca4colipa_e,0,999999
EX_enlipa_e,0,999999
EX_enter_e,0,999999
EX_etha_e,0,999999
EX_ethso3_e,0,999999
EX_etoh_e,0,999999
EX_f6p_e,0,999999
EX_fald_e,0,999999
EX_fe2_e,-999999,999999
EX_fe3_e,-999999,999999
EX_fe3dcit_e,0,999999
EX_fe3dhbzs_e,0,999999
EX_fe3hox_e,0,999999
EX_fe3hox_un_e,0,999999
EX_fecrm_e,0,999999
EX_fecrm_un_e,0,999999
EX_feenter_e,0,999999
EX_feoxam_e,0,999999
EX_feoxam_un_e,0,999999
EX_for_e,0,999999
EX_fru_e,0,999999
EX_frulys_e,0,999999
EX_fruur_e,0,999999
EX_fuc__L_e,0,999999
EX_fum_e,0,999999
EX_g1p_e,0,999999
EX_g3pc_e,0,999999
EX_g3pe_e,0,999999
EX_g3pg_e,0,999999
EX_g3pi_e,0,999999
EX_g3ps_e,0,999999
EX_g6p_e,0,999999
EX_gal1p_e,0,999999
EX_gal_e,0,999999
EX_gal_bD_e,0,999999
EX_galct__D_e,0,999999
EX_galctn__D_e,0,999999
EX_galctn__L_e,0,999999
EX_galt_e,0,999999
EX_galur_e,0,999999
EX_gam6p_e,0,999999
EX_gam_e,0,999999
EX_gbbtn_e,0,999999
EX_gdp_e,0,999999
EX_glc__D_e,-8,999999
EX_glcn_e,0,999999
EX_glcr_e,0,999999
EX_glcur1p_e,0,999999
EX_glcur_e,0,999999
EX_gln__L_e,0,999999
EX_glu__L_e,0,999999
EX_gly_e,0,999999
EX_glyald_e,0,999999
EX_glyb_e,0,999999
EX_glyc2p_e,0,999999
EX_glyc3p_e,0,999999
EX_glyc_e,0,999999
EX_glyc__R_e,0,999999
EX_glyclt_e,0,999999
EX_gmp_e,0,999999
EX_gsn_e,0,999999
EX_gthox_e,0,999999
EX_gthrd_e,0,999999
EX_gtp_e,0,999999
EX_gua_e,0,999999
EX_h2_e,0,999999
EX_h2o2_e,0,999999
EX_h2o_e,-999999,999999
EX_h2s_e,0,999999
EX_h_e,-999999,999999
EX_hacolipa_e,0,999999
EX_halipa_e,0,999999
EX_hdca_e,0,999999
EX_hdcea_e,0,999999
EX_hg2_e,0,999999
EX_his__L_e,0,999999
EX_hom__L_e,0,999999
EX_hxa_e,0,999999
EX_hxan_e,0,999999
EX_idon__L_e,0,999999
EX_ile__L_e,0,999999
EX_imp_e,0,999999
EX_indole_e,0,999999
EX_inost_e,0,999999
EX_ins_e,0,999999
EX_isetac_e,0,999999
EX_k_e,-999999,999999
EX_kdo2lipid4_e,0,999999
EX_lac__D_e,0,999999
EX_lac__L_e,0,999999
EX_lcts_e,0,999999
EX_leu__L_e,0,999999
EX_lipa_e,0,999999
EX_lipa_cold_e,0,999999
EX_lys__L_e,0,999999
EX_lyx__L_e,0,999999
EX_mal__D_e,0,999999
EX_mal__L_e,0,999999
EX_malt_e,0,999999
EX_malthx_e,0,999999
EX_maltpt_e,0,999999
EX_malttr_e,0,999999
EX_maltttr_e,0,999999
EX_man6p_e,0,999999
EX_man_e,0,999999
EX_manglyc_e,0,999999
EX_melib_e,0,999999
EX_met__D_e,0,999999
EX_met__L_e,0,999999
EX_metsox_R__L_e,0,999999
EX_metsox_S__L_e,0,999999
EX_mg2_e,-999999,999999
EX_minohp_e,0,999999
EX_mmet_e,0,999999
EX_mn2_e,-999999,999999
EX_mnl_e,0,999999
EX_mobd_e,-999999,999999
EX_mso3_e,0,999999
EX_n2o_e,0,999999
EX_na1_e,-999999,999999
EX_nac_e,0,999999
EX_nh4_e,-999999,999999
EX_ni2_e,0,999999
EX_nmn_e,0,999999
EX_no2_e,0,999999
EX_no3_e,0,999999
EX_no_e,0,999999
EX_o16a4colipa_e,0,999999
EX_o2_e,-18.5,999999
EX_o2s_e,0,999999
EX_ocdca_e,0,999999
EX_ocdcea_e,0,999999
EX_octa_e,0,999999
EX_orn_e,0,999999
EX_orot_e,0,999999
EX_pacald_e,0,999999
EX_peamn_e,0,999999
EX_phe__L_e,0,999999
EX_pheme_e,0,999999
EX_pi_e,-999999,999999
EX_pnto__R_e,0,999999
EX_ppa_e,0,999999
EX_ppal_e,0,999999
EX_pppn_e,0,999999
EX_ppt_e,0,999999
EX_pro__L_e,0,999999
EX_progly_e,0,999999
EX_psclys_e,0,999999
EX_pser__L_e,0,999999
EX_ptrc_e,0,999999
EX_pyr_e,0,999999
EX_r5p_e,0,999999
EX_rib__D_e,0,999999
EX_rmn_e,0,999999
EX_sbt__D_e,0,999999
EX_ser__D_e,0,999999
EX_ser__L_e,0,999999
EX_skm_e,0,999999
EX_so2_e,0,999999
EX_so3_e,0,999999
EX_so4_e,-999999,999999
EX_spmd_e,0,999999
EX_succ_e,0,999999
EX_sucr_e,0,999999
EX_sulfac_e,0,999999
EX_tartr__L_e,0,999999
EX_taur_e,0,999999
EX_tcynt_e,0,999999
EX_thm_e,0,999999
EX_thr__L_e,0,999999
EX_thrp_e,0,999999
EX_thym_e,0,999999
EX_thymd_e,0,999999
EX_tma_e,0,999999
EX_tmao_e,0,999999
EX_tre_e,0,999999
EX_trp__L_e,0,999999
EX_tsul_e,0,999999
EX_ttdca_e,0,999999
EX_ttdcea_e,0,999999
EX_tungs_e,-999999,999999
EX_tym_e,0,999999
EX_tyr__L_e,0,999999
EX_tyrp_e,0,999999
EX_uacgam_e,0,999999
EX_udpacgal_e,0,999999
EX_udpg_e,0,999999
EX_udpgal_e,0,999999
EX_udpglcur_e,0,999999
EX_ump_e,0,999999
EX_ura_e,0,999999
EX_urea_e,0,999999
EX_uri_e,0,999999
EX_val__L_e,0,999999
EX_xan_e,0,999999
EX_xmp_e,0,999999
EX_xtsn_e,0,999999
EX_xyl__D_e,0,999999
EX_xylu__L_e,0,999999
EX_zn2_e,-999999,999999
BIOMASS_Ec_iAF1260_core_59p81M,0,999999
F6PA,-999999,999999
F6PP,0,999999
F6Pt6_2pp,0,999999
F6Ptex,-999999,999999
FA100ACPHi,0,999999
FA120ACPHi,0,999999
FA140ACPHi,0,999999
FA141ACPHi,0,999999
FA160ACPHi,0,999999
FA161ACPHi,0,999999
FA80ACPHi,0,999999
FACOAE100,0,999999
FACOAE120,0,999999
FACOAE140,0,999999
FACOAE141,0,999999
FACOAE160,0,999999
FACOAE161,0,999999
FACOAE180,0,999999
FACOAE181,0,999999
FACOAE60,0,999999
FACOAE80,0,999999
FACOAL100t2pp,0,999999
FACOAL120t2pp,0,999999
FACOAL140t2pp,0,999999
FACOAL141t2pp,0,999999
FACOAL160t2pp,0,999999
FACOAL161t2pp,0,999999
FACOAL180t2pp,0,999999
FACOAL181t2pp,0,999999
FACOAL60t2pp,0,999999
FACOAL80t2pp,0,999999
FADRx,0,999999
FADRx2,0,999999
FALDH2,-999999,999999
FALDtex,-999999,999999
FALDtpp,-999999,999999
FALGTHLs,-999999,999999
FBA,-999999,999999
FBP,0,999999
FCI,-999999,999999
FCLK,0,999999
FCLPA,-999999,999999
FCLT,0,999999
FDH4pp_1,0,999999
FDH5pp_1,0,999999
